BallUniqueID,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,IsBowlerWicket,BallName,CommentStrikers,IsExtra,IsMaiden,BowlTypeName,ShotType,IsBouncer,BallCount,TotalRuns,BOWLING_LINE_ID,BOWLING_LENGTH_ID,IsFifty,IsHundred,IsHattrick
317336,5,893,1,77,Lucknow Super Giants,Ayush Badoni,Kagiso Rabada,,4,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,3.5,Kagiso Rabada TO Ayush Badoni,0,0,ANGLED IN,FRONTFOOT FLICK,0,5,45,Off stump,Full Length,0,0,0
317337,6,893,1,77,Lucknow Super Giants,Ayush Badoni,Kagiso Rabada,,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,3.6,Kagiso Rabada TO Ayush Badoni,0,0,BOUNCER,BACKFOOT PULL SHOT,1,6,45,Outside Off stump,Short Length,0,0,0
317338,1,893,1,77,Lucknow Super Giants,Kyle Mayers,Sikandar Raza,,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,4.1,Sikandar Raza TO Kyle Mayers,0,0,OFF SPIN,BACKFOOT COVERDRIVE,0,1,45,Outside Off stump,Good Length,0,0,0
317339,2,893,1,77,Lucknow Super Giants,Kyle Mayers,Sikandar Raza,,5,2,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,4.2,Sikandar Raza TO Kyle Mayers,0,0,OFF SPIN,BACKFOOT PULL SHOT,0,2,51,Outside Off stump,Good Length,1,0,0
317340,3,893,1,77,Lucknow Super Giants,Kyle Mayers,Sikandar Raza,,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,4.3,Sikandar Raza TO Kyle Mayers,0,0,OFF SPIN,BACKFOOT DEFENCE,0,3,51,Off stump,Good Length,0,0,0
317341,4,893,1,77,Lucknow Super Giants,Kyle Mayers,Sikandar Raza,,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,4.4,Sikandar Raza TO Kyle Mayers,0,0,OFF SPIN,BACKFOOT PULL SHOT,0,4,55,Off stump,Short of Good Length,0,0,0
317342,5,893,1,77,Lucknow Super Giants,Kyle Mayers,Sikandar Raza,,5,5,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,4.5,Sikandar Raza TO Kyle Mayers,0,0,OFF SPIN,LOFTED ON DRIVE,0,5,61,Off stump,Full Length,0,0,0
317343,6,893,1,77,Lucknow Super Giants,Kyle Mayers,Sikandar Raza,,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,4.6,Sikandar Raza TO Kyle Mayers,0,0,OFF SPIN,FORWARD DEFENCE,0,6,62,Off stump,Good Length,0,0,0
317344,1,893,1,77,Lucknow Super Giants,Kyle Mayers,Kagiso Rabada,,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,5.1,Kagiso Rabada TO Kyle Mayers,0,0,STRAIGHT BALL,BACKFOOT DEFENCE,0,1,62,Leg stump,Good Length,0,0,0
317345,2,893,1,77,Lucknow Super Giants,Kyle Mayers,Kagiso Rabada,,6,2,7 (NB),6,0,0,0,0,1,0,1,0,0,0,1,0,,0,5.2,Kagiso Rabada TO Kyle Mayers,1,0,STRAIGHT BALL,STEP DOWN LOFTED ON DRIVE,0,2,69,Leg stump,Full Toss,0,0,0
317346,3,893,1,77,Lucknow Super Giants,Kyle Mayers,Kagiso Rabada,,6,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,5.2,Kagiso Rabada TO Kyle Mayers,0,0,BOUNCER,FRONTFOOT PULL SHOT,1,3,73,Outside Leg stump,Short Length,0,0,0
317347,4,893,1,77,Lucknow Super Giants,Kyle Mayers,Kagiso Rabada,,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,5.3,Kagiso Rabada TO Kyle Mayers,0,0,ANGLED ACROSS,FRONTFOOT PULL SHOT,0,4,73,Off stump,Short of Good Length,0,0,0
317348,5,893,1,77,Lucknow Super Giants,Kyle Mayers,Kagiso Rabada,,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,5.4,Kagiso Rabada TO Kyle Mayers,0,0,BOUNCER,UPPER CUT,1,5,73,Leg stump,Short Length,0,0,0
317349,6,893,1,77,Lucknow Super Giants,Kyle Mayers,Kagiso Rabada,,6,5,1 (WD),0,0,0,0,0,1,1,0,0,0,0,0,0,,0,5.5,Kagiso Rabada TO Kyle Mayers,1,0,BOUNCER,LEFT ALONE,1,6,74,Outside Leg stump,Short Length,0,0,0
317350,7,893,1,77,Lucknow Super Giants,Kyle Mayers,Kagiso Rabada,,6,5,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,1,5.5,Kagiso Rabada TO Kyle Mayers,0,0,ANGLED ACROSS,LOFTED ON DRIVE,0,7,74,Leg stump,Short of Good Length,0,0,0
317351,8,893,1,77,Lucknow Super Giants,Marcus Stoinis,Kagiso Rabada,,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,5.6,Kagiso Rabada TO Marcus Stoinis,0,0,ANGLED IN,BACKFOOT PUSH,0,8,74,Outside Off stump,Short of Good Length,0,0,0
317352,1,893,1,77,Lucknow Super Giants,Ayush Badoni,Rahul Chahar,,7,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,6.1,Rahul Chahar TO Ayush Badoni,0,0,LEG SPIN,CUT SHOT,0,1,78,Outside Off stump,Good Length,0,0,0
317353,2,893,1,77,Lucknow Super Giants,Ayush Badoni,Rahul Chahar,,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,6.2,Rahul Chahar TO Ayush Badoni,0,0,LEG SPIN,FRONTFOOT OFF DRIVE,0,2,79,Off stump,Good Length,0,0,0
317354,3,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,7,3,1 (LB),0,0,0,0,1,1,0,0,0,1,0,0,0,,0,6.3,Rahul Chahar TO Marcus Stoinis,1,0,GOOGLY,REVERSE SWEEP,0,3,80,Off stump,Good Length,0,0,0
317355,4,893,1,77,Lucknow Super Giants,Ayush Badoni,Rahul Chahar,,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,6.4,Rahul Chahar TO Ayush Badoni,0,0,LEG SPIN,FORWARD PUSH,0,4,81,Off stump,Full Length,0,0,0
317356,5,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,7,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,6.5,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,LOFTED OFF DRIVE,0,5,83,Off stump,Full Length,0,0,0
317357,6,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,6.6,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,FORWARD PUSH,0,6,83,Leg stump,Good Length,0,0,0
317358,1,893,1,77,Lucknow Super Giants,Ayush Badoni,Gurnoor Brar,,8,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,7.1,Gurnoor Brar TO Ayush Badoni,0,0,ANGLED IN,BACKFOOT PULL SHOT,0,1,87,Off stump,Short of Good Length,0,0,0
317359,2,893,1,77,Lucknow Super Giants,Ayush Badoni,Gurnoor Brar,,8,2,2 (NB),1,1,0,0,0,1,0,1,0,0,0,0,0,,0,7.2,Gurnoor Brar TO Ayush Badoni,1,0,ANGLED IN,BACKFOOT PULL SHOT,0,2,89,Outside Off stump,Short of Good Length,0,0,0
317360,3,893,1,77,Lucknow Super Giants,Marcus Stoinis,Gurnoor Brar,,8,2,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,7.2,Gurnoor Brar TO Marcus Stoinis,0,0,ANGLED IN,SCOOP,0,3,95,Outside Off stump,Good Length,0,0,0
317361,4,893,1,77,Lucknow Super Giants,Marcus Stoinis,Gurnoor Brar,,8,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,7.3,Gurnoor Brar TO Marcus Stoinis,0,0,ANGLED IN,FRONTFOOT OFF DRIVE,0,4,99,Outside Off stump,Full Length,0,0,0
317362,5,893,1,77,Lucknow Super Giants,Marcus Stoinis,Gurnoor Brar,,8,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,7.4,Gurnoor Brar TO Marcus Stoinis,0,0,STRAIGHT BALL,BACKFOOT COVERDRIVE,0,5,100,Outside Off stump,Short of Good Length,0,1,0
317363,6,893,1,77,Lucknow Super Giants,Ayush Badoni,Gurnoor Brar,,8,5,1 (WD),0,0,0,0,0,1,1,0,0,0,0,0,0,,0,7.5,Gurnoor Brar TO Ayush Badoni,1,0,STRAIGHT BALL,LEFT ALONE,0,6,101,Outside Off stump,Yorker,0,0,0
317364,7,893,1,77,Lucknow Super Giants,Ayush Badoni,Gurnoor Brar,,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,7.5,Gurnoor Brar TO Ayush Badoni,0,0,STRAIGHT BALL,FRONTFOOT PULL SHOT,0,7,101,Outside Off stump,Short of Good Length,0,0,0
317365,8,893,1,77,Lucknow Super Giants,Ayush Badoni,Gurnoor Brar,,8,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,7.6,Gurnoor Brar TO Ayush Badoni,0,0,ANGLED IN,FRONTFOOT PULL SHOT,0,8,107,Outside Off stump,Short of Good Length,0,0,0
317366,1,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.1,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,BACKFOOT COVERDRIVE,0,1,108,Outside Off stump,Good Length,0,0,0
317367,2,893,1,77,Lucknow Super Giants,Ayush Badoni,Rahul Chahar,,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.2,Rahul Chahar TO Ayush Badoni,0,0,LEG SPIN,BACKFOOT PUSH,0,2,109,Leg stump,Good Length,0,0,0
317368,3,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,8.3,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,BACKFOOT PUSH,0,3,109,Leg stump,Good Length,0,0,0
317369,4,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,9,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,8.4,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,BACKFOOT DEFENCE,0,4,109,Leg stump,Short of Good Length,0,0,0
317370,5,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,9,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.5,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,BACKFOOT OFF DRIVE,0,5,110,Off stump,Good Length,0,0,0
317371,6,893,1,77,Lucknow Super Giants,Ayush Badoni,Rahul Chahar,,9,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.6,Rahul Chahar TO Ayush Badoni,0,0,LEG SPIN,BACKFOOT PULL SHOT,0,6,111,Off stump,Short of Good Length,0,0,0
317372,1,893,1,77,Lucknow Super Giants,Ayush Badoni,Sam Curran,,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,9.1,Sam Curran TO Ayush Badoni,0,0,OFF CUTTER,CUT SHOT,0,1,112,Off stump,Good Length,0,0,0
317373,2,893,1,77,Lucknow Super Giants,Marcus Stoinis,Sam Curran,,10,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,9.2,Sam Curran TO Marcus Stoinis,0,0,ANGLED ACROSS,LATE CUT,0,2,116,Off stump,Good Length,0,0,0
317374,3,893,1,77,Lucknow Super Giants,Marcus Stoinis,Sam Curran,,10,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,9.3,Sam Curran TO Marcus Stoinis,0,0,ANGLED ACROSS,BACKFOOT PUSH,0,3,117,Outside Leg stump,Good Length,0,0,0
317375,4,893,1,77,Lucknow Super Giants,Ayush Badoni,Sam Curran,,10,4,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,9.4,Sam Curran TO Ayush Badoni,0,0,STRAIGHT BALL,BACKFOOT PULL SHOT,0,4,123,Outside Leg stump,Short of Good Length,0,0,0
317376,5,893,1,77,Lucknow Super Giants,Ayush Badoni,Sam Curran,,10,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,9.5,Sam Curran TO Ayush Badoni,0,0,STRAIGHT BALL,STEP DOWN ON DRIVE,0,5,124,Outside Leg stump,Good Length,0,0,0
317377,6,893,1,77,Lucknow Super Giants,Marcus Stoinis,Sam Curran,,10,6,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,9.6,Sam Curran TO Marcus Stoinis,0,0,ANGLED ACROSS,BACKFOOT PULL SHOT,0,6,128,Outside Leg stump,Short of Good Length,0,0,0
317378,1,893,1,77,Lucknow Super Giants,Ayush Badoni,Rahul Chahar,,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,10.1,Rahul Chahar TO Ayush Badoni,0,0,LEG SPIN,BACKFOOT ON DRIVE,0,1,129,Leg stump,Good Length,0,0,0
317379,2,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,10.2,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,FRONTFOOT COVERDRIVE,0,2,129,Off stump,Good Length,0,0,0
317380,3,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,10.3,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,BACKFOOT COVERDRIVE,0,3,129,Leg stump,Good Length,0,0,0
317381,4,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,11,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,10.4,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,SWEEP SHOT,0,4,133,Outside Leg stump,Full Length,0,0,0
317382,5,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,11,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,10.5,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,BACKFOOT COVERDRIVE,0,5,134,Outside Off stump,Good Length,0,0,0
317383,6,893,1,77,Lucknow Super Giants,Ayush Badoni,Rahul Chahar,,11,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,10.6,Rahul Chahar TO Ayush Badoni,0,0,LEG SPIN,BACKFOOT PUSH,0,6,136,Off stump,Good Length,0,0,0
317384,1,893,1,77,Lucknow Super Giants,Marcus Stoinis,Sam Curran,,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,11.1,Sam Curran TO Marcus Stoinis,0,0,ANGLED ACROSS,FORWARD DEFENCE,0,1,136,Leg stump,Good Length,0,0,0
317385,2,893,1,77,Lucknow Super Giants,Marcus Stoinis,Sam Curran,,12,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,11.2,Sam Curran TO Marcus Stoinis,0,0,ANGLED ACROSS,CUT SHOT,0,2,138,Outside Off stump,Short of Good Length,0,0,0
317386,3,893,1,77,Lucknow Super Giants,Marcus Stoinis,Sam Curran,,12,3,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,11.3,Sam Curran TO Marcus Stoinis,0,0,BACKHAND SLOWER,BACKFOOT PULL SHOT,0,3,144,Leg stump,Short of Good Length,0,0,0
317387,4,893,1,77,Lucknow Super Giants,Marcus Stoinis,Sam Curran,,12,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,11.4,Sam Curran TO Marcus Stoinis,0,0,ANGLED ACROSS,CUT SHOT,0,4,145,Leg stump,Short of Good Length,0,0,0
317388,5,893,1,77,Lucknow Super Giants,Ayush Badoni,Sam Curran,,12,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,11.5,Sam Curran TO Ayush Badoni,0,0,ANGLED ACROSS,CUT SHOT,0,5,147,Outside Off stump,Short of Good Length,0,0,0
317389,6,893,1,77,Lucknow Super Giants,Ayush Badoni,Sam Curran,,12,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,11.6,Sam Curran TO Ayush Badoni,0,0,STRAIGHT BALL,FRONTFOOT FLICK,0,6,147,Outside Leg stump,Yorker,0,0,0
317390,1,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,12.1,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,SWEEP SHOT,0,1,147,Off stump,Full Length,0,0,0
317391,2,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,13,2,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,12.2,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,STEP DOWN LOFTED OFF DRIVE,0,2,153,Off stump,Good Length,0,0,0
317392,3,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,13,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,12.3,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,BACKFOOT ON DRIVE,0,3,154,Leg stump,Good Length,0,0,0
317393,4,893,1,77,Lucknow Super Giants,Ayush Badoni,Rahul Chahar,,13,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,12.4,Rahul Chahar TO Ayush Badoni,0,0,LEG SPIN,SWEEP SHOT,0,4,155,Off stump,Full Length,0,0,0
317394,5,893,1,77,Lucknow Super Giants,Marcus Stoinis,Rahul Chahar,,13,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,12.5,Rahul Chahar TO Marcus Stoinis,0,0,LEG SPIN,SWEEP SHOT,0,5,156,Leg stump,Good Length,0,0,0
317395,6,893,1,77,Lucknow Super Giants,Ayush Badoni,Rahul Chahar,,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,12.6,Rahul Chahar TO Ayush Badoni,0,0,LEG SPIN,BACKFOOT PULL SHOT,0,6,156,Leg stump,Short of Good Length,0,0,0
317396,1,893,1,77,Lucknow Super Giants,Marcus Stoinis,Liam Livingstone,,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,13.1,Liam Livingstone TO Marcus Stoinis,0,0,LEG SPIN,BACKFOOT PUSH,0,1,157,Off stump,Good Length,0,0,0
317397,2,893,1,77,Lucknow Super Giants,Ayush Badoni,Liam Livingstone,,14,2,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,13.2,Liam Livingstone TO Ayush Badoni,0,0,LEG SPIN,SWEEP SHOT,0,2,163,Leg stump,Full Length,0,0,0
317398,3,893,1,77,Lucknow Super Giants,Ayush Badoni,Liam Livingstone,,14,3,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,1,13.3,Liam Livingstone TO Ayush Badoni,0,0,LEG SPIN,SWEEP SHOT,0,3,163,Leg stump,Good Length,0,0,0
317399,4,893,1,77,Lucknow Super Giants,Nicholas Pooran,Liam Livingstone,,14,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,13.4,Liam Livingstone TO Nicholas Pooran,0,0,OFF SPIN,LOFTED COVER DRIVE,0,4,167,Outside Off stump,Full Length,0,0,0
317400,5,893,1,77,Lucknow Super Giants,Nicholas Pooran,Liam Livingstone,,14,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,13.5,Liam Livingstone TO Nicholas Pooran,0,0,LEG SPIN,LOFTED COVER DRIVE,0,5,171,Outside Off stump,Full Length,0,0,0
317401,6,893,1,77,Lucknow Super Giants,Nicholas Pooran,Liam Livingstone,,14,6,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,13.6,Liam Livingstone TO Nicholas Pooran,0,0,LEG SPIN,FRONTFOOT COVERDRIVE,0,6,175,Outside Off stump,Full Toss,0,0,0
317402,1,893,1,77,Lucknow Super Giants,Marcus Stoinis,Arshdeep Singh,,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,14.1,Arshdeep Singh TO Marcus Stoinis,0,0,ANGLED IN,FRONTFOOT ON DRIVE,0,1,176,Leg stump,Full Toss,0,0,0
317403,2,893,1,77,Lucknow Super Giants,Nicholas Pooran,Arshdeep Singh,,15,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,14.2,Arshdeep Singh TO Nicholas Pooran,0,0,ANGLED IN,FRONTFOOT OFF DRIVE,0,2,177,Outside Off stump,Full Length,0,0,0
317404,3,893,1,77,Lucknow Super Giants,Marcus Stoinis,Arshdeep Singh,,15,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,14.3,Arshdeep Singh TO Marcus Stoinis,0,0,ANGLED IN,FRONTFOOT STRAIGHT DRIVE,0,3,178,Off stump,Full Length,0,0,0
317405,4,893,1,77,Lucknow Super Giants,Nicholas Pooran,Arshdeep Singh,,15,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,14.4,Arshdeep Singh TO Nicholas Pooran,0,0,ANGLED IN,SLOG SHOT,0,4,182,Outside Off stump,Good Length,0,0,0
317406,5,893,1,77,Lucknow Super Giants,Nicholas Pooran,Arshdeep Singh,,15,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,14.5,Arshdeep Singh TO Nicholas Pooran,0,0,ANGLED IN,LOFTED ON DRIVE,0,5,184,Outside Off stump,Full Length,0,0,0
317407,6,893,1,77,Lucknow Super Giants,Nicholas Pooran,Arshdeep Singh,,15,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,14.6,Arshdeep Singh TO Nicholas Pooran,0,0,BOUNCER,LEFT ALONE,1,6,184,Outside Off stump,Short Length,0,0,0
317408,1,893,1,77,Lucknow Super Giants,Marcus Stoinis,Kagiso Rabada,,16,1,4 (LB),0,0,0,0,1,4,0,0,0,1,1,0,0,,0,15.1,Kagiso Rabada TO Marcus Stoinis,1,0,ANGLED IN,LEG GLANCE,0,1,188,Off stump,Short of Good Length,0,0,0
317409,2,893,1,77,Lucknow Super Giants,Marcus Stoinis,Kagiso Rabada,,16,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,15.2,Kagiso Rabada TO Marcus Stoinis,0,0,ANGLED IN,LEG GLANCE,0,2,189,Off stump,Short of Good Length,0,0,0
317410,3,893,1,77,Lucknow Super Giants,Nicholas Pooran,Kagiso Rabada,,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,15.3,Kagiso Rabada TO Nicholas Pooran,0,0,ANGLED ACROSS,GLIDE,0,3,190,Leg stump,Good Length,0,0,0
317411,4,893,1,77,Lucknow Super Giants,Marcus Stoinis,Kagiso Rabada,,16,4,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,15.4,Kagiso Rabada TO Marcus Stoinis,0,0,ANGLED IN,LOFTED OFF DRIVE,0,4,196,Outside Off stump,Good Length,0,0,0
317412,5,893,1,77,Lucknow Super Giants,Marcus Stoinis,Kagiso Rabada,,16,5,2 (NB),0,0,0,0,1,2,0,1,0,1,0,0,0,,0,15.5,Kagiso Rabada TO Marcus Stoinis,1,0,ANGLED IN,BACKFOOT PULL SHOT,0,6,199,Outside Off stump,Short of Good Length,0,0,0
317413,6,893,1,77,Lucknow Super Giants,Nicholas Pooran,Kagiso Rabada,,16,5,1 (WD),0,0,0,0,0,1,1,0,0,0,0,0,0,,0,15.5,Kagiso Rabada TO Nicholas Pooran,1,0,BOUNCER,LEFT ALONE,1,5,197,Outside Leg stump,Short Length,0,0,0
317414,7,893,1,77,Lucknow Super Giants,Nicholas Pooran,Kagiso Rabada,,16,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,15.5,Kagiso Rabada TO Nicholas Pooran,0,0,STRAIGHT BALL,LOFTED ON DRIVE,0,7,200,Leg stump,Full Length,0,0,0
317415,8,893,1,77,Lucknow Super Giants,Marcus Stoinis,Kagiso Rabada,,16,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,15.6,Kagiso Rabada TO Marcus Stoinis,0,0,STRAIGHT BALL,FORWARD DEFENCE,0,8,200,Outside Off stump,Yorker,0,0,0
317416,1,893,1,77,Lucknow Super Giants,Nicholas Pooran,Arshdeep Singh,,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,16.1,Arshdeep Singh TO Nicholas Pooran,0,0,ANGLED IN,FRONTFOOT ON DRIVE,0,1,201,Leg stump,Full Length,0,0,0
317417,2,893,1,77,Lucknow Super Giants,Marcus Stoinis,Arshdeep Singh,,17,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,16.2,Arshdeep Singh TO Marcus Stoinis,0,0,STRAIGHT BALL,FRONTFOOT COVERDRIVE,0,2,205,Outside Off stump,Full Length,0,0,0
317418,3,893,1,77,Lucknow Super Giants,Marcus Stoinis,Arshdeep Singh,,17,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,16.3,Arshdeep Singh TO Marcus Stoinis,0,0,ANGLED IN,FRONTFOOT ON DRIVE,0,3,206,Off stump,Yorker,0,0,0
317419,4,893,1,77,Lucknow Super Giants,Nicholas Pooran,Arshdeep Singh,,17,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,16.4,Arshdeep Singh TO Nicholas Pooran,0,0,BOUNCER,BACKFOOT PULL SHOT,1,4,208,Outside Off stump,Short Length,0,0,0
317420,5,893,1,77,Lucknow Super Giants,Nicholas Pooran,Arshdeep Singh,,17,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,16.5,Arshdeep Singh TO Nicholas Pooran,0,0,ANGLED IN,FRONTFOOT SQUARE DRIVE,0,5,212,Outside Off stump,Full Length,0,0,0
317421,6,893,1,77,Lucknow Super Giants,Nicholas Pooran,Arshdeep Singh,,17,6,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,16.6,Arshdeep Singh TO Nicholas Pooran,0,0,ANGLED IN,LOFTED ON DRIVE,0,6,216,Off stump,Full Length,0,0,0
317422,1,893,1,77,Lucknow Super Giants,Marcus Stoinis,Kagiso Rabada,,18,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,17.1,Kagiso Rabada TO Marcus Stoinis,0,0,ANGLED IN,FRONTFOOT FLICK,0,1,222,Leg stump,Full Length,0,0,0
317423,2,893,1,77,Lucknow Super Giants,Marcus Stoinis,Kagiso Rabada,,18,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,17.2,Kagiso Rabada TO Marcus Stoinis,0,0,ANGLED IN,FRONTFOOT ON DRIVE,0,2,223,Leg stump,Full Length,0,0,0
317424,3,893,1,77,Lucknow Super Giants,Nicholas Pooran,Kagiso Rabada,,18,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,17.3,Kagiso Rabada TO Nicholas Pooran,0,0,ANGLED ACROSS,FRONTFOOT ON DRIVE,0,3,225,Off stump,Full Length,0,0,0
317425,4,893,1,77,Lucknow Super Giants,Nicholas Pooran,Kagiso Rabada,,18,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,17.4,Kagiso Rabada TO Nicholas Pooran,0,0,ANGLED ACROSS,LOFTED OFF DRIVE,0,4,229,Middle stump,Good Length,0,0,0
